api_key,namespace,field,group,dataset_lane,market,adoption_priority,stockvision_use,raw_rows,raw_cols,overlap_cols,coverage,avg_rank_std,status,error
us_fund_price:high,us_fund_price,high,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",2863.0,9683.0,0.0,,,context_only_or_not_stock_panel,
us_fund_price:low,us_fund_price,low,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",2863.0,9683.0,0.0,,,context_only_or_not_stock_panel,
us_fund_price:close,us_fund_price,close,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",2863.0,9683.0,0.0,,,context_only_or_not_stock_panel,
us_fund_price:adj_close,us_fund_price,adj_close,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",2863.0,9683.0,0.0,,,context_only_or_not_stock_panel,
us_fund_price:adj_open,us_fund_price,adj_open,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",2863.0,9683.0,0.0,,,context_only_or_not_stock_panel,
us_fund_price:adj_high,us_fund_price,adj_high,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",2863.0,9683.0,0.0,,,context_only_or_not_stock_panel,
us_fund_price:adj_low,us_fund_price,adj_low,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",2863.0,9683.0,0.0,,,context_only_or_not_stock_panel,
us_fund_price:adj_pct_change,us_fund_price,adj_pct_change,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",2863.0,9683.0,0.0,,,context_only_or_not_stock_panel,
us_fund_price:volume,us_fund_price,volume,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",2863.0,9683.0,0.0,,,context_only_or_not_stock_panel,
us_income_statement:reported_currency,us_income_statement,reported_currency,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_income_statement:cik,us_income_statement,cik,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_income_statement:filing_date,us_income_statement,filing_date,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_income_statement:accepted_date,us_income_statement,accepted_date,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_income_statement:calendar_year,us_income_statement,calendar_year,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_income_statement:fiscal_year,us_income_statement,fiscal_year,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_income_statement:revenue,us_income_statement,revenue,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_income_statement:cost_of_revenue,us_income_statement,cost_of_revenue,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_income_statement:gross_profit,us_income_statement,gross_profit,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_income_statement:research_and_development_expenses,us_income_statement,research_and_development_expenses,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_income_statement:general_and_administrative_expenses,us_income_statement,general_and_administrative_expenses,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_income_statement:selling_and_marketing_expenses,us_income_statement,selling_and_marketing_expenses,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_income_statement:other_expenses,us_income_statement,other_expenses,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_income_statement:selling_general_and_administrative_expenses,us_income_statement,selling_general_and_administrative_expenses,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_income_statement:operating_expenses,us_income_statement,operating_expenses,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_income_statement:cost_and_expenses,us_income_statement,cost_and_expenses,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_income_statement:depreciation_and_amortization,us_income_statement,depreciation_and_amortization,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_income_statement:operating_income,us_income_statement,operating_income,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_income_statement:ebitda,us_income_statement,ebitda,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_income_statement:ebit,us_income_statement,ebit,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_income_statement:non_operating_income_excluding_interest,us_income_statement,non_operating_income_excluding_interest,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_income_statement:net_interest_income,us_income_statement,net_interest_income,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_income_statement:interest_income,us_income_statement,interest_income,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_income_statement:interest_expense,us_income_statement,interest_expense,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_income_statement:total_other_income_expenses_net,us_income_statement,total_other_income_expenses_net,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_income_statement:income_before_tax,us_income_statement,income_before_tax,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_income_statement:income_tax_expense,us_income_statement,income_tax_expense,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_income_statement:net_income_from_continuing_operations,us_income_statement,net_income_from_continuing_operations,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_income_statement:net_income_from_discontinued_operations,us_income_statement,net_income_from_discontinued_operations,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_income_statement:other_adjustments_to_net_income,us_income_statement,other_adjustments_to_net_income,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_income_statement:net_income,us_income_statement,net_income,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_income_statement:net_income_deductions,us_income_statement,net_income_deductions,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_income_statement:bottom_line_net_income,us_income_statement,bottom_line_net_income,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_income_statement:eps,us_income_statement,eps,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_income_statement:eps_diluted,us_income_statement,eps_diluted,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_income_statement:weighted_average_shs_out,us_income_statement,weighted_average_shs_out,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_income_statement:weighted_average_shs_out_dil,us_income_statement,weighted_average_shs_out_dil,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_income_statement:original_date,us_income_statement,original_date,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_index_constituents:sp500,us_index_constituents,sp500,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",969.0,607.0,0.0,,,context_only_or_not_stock_panel,
us_index_constituents:nasdaq100,us_index_constituents,nasdaq100,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",969.0,607.0,0.0,,,context_only_or_not_stock_panel,
us_key_metrics:market_cap,us_key_metrics,market_cap,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28504.0,0.0,,,context_only_or_not_stock_panel,
us_key_metrics:enterprise_value,us_key_metrics,enterprise_value,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28504.0,0.0,,,context_only_or_not_stock_panel,
us_key_metrics:ev_to_sales,us_key_metrics,ev_to_sales,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28504.0,0.0,,,context_only_or_not_stock_panel,
us_key_metrics:ev_to_operating_cash_flow,us_key_metrics,ev_to_operating_cash_flow,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28504.0,0.0,,,context_only_or_not_stock_panel,
us_key_metrics:ev_to_free_cash_flow,us_key_metrics,ev_to_free_cash_flow,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28504.0,0.0,,,context_only_or_not_stock_panel,
us_key_metrics:ev_to_ebitda,us_key_metrics,ev_to_ebitda,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28504.0,0.0,,,context_only_or_not_stock_panel,
us_key_metrics:net_debt_to_ebitda,us_key_metrics,net_debt_to_ebitda,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28504.0,0.0,,,context_only_or_not_stock_panel,
us_key_metrics:current_ratio,us_key_metrics,current_ratio,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28504.0,0.0,,,context_only_or_not_stock_panel,
us_key_metrics:income_quality,us_key_metrics,income_quality,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28504.0,0.0,,,context_only_or_not_stock_panel,
us_key_metrics:graham_number,us_key_metrics,graham_number,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28504.0,0.0,,,context_only_or_not_stock_panel,
us_key_metrics:graham_net_net,us_key_metrics,graham_net_net,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28504.0,0.0,,,context_only_or_not_stock_panel,
us_key_metrics:tax_burden,us_key_metrics,tax_burden,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28504.0,0.0,,,context_only_or_not_stock_panel,
us_key_metrics:interest_burden,us_key_metrics,interest_burden,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28504.0,0.0,,,context_only_or_not_stock_panel,
us_key_metrics:working_capital,us_key_metrics,working_capital,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28504.0,0.0,,,context_only_or_not_stock_panel,
us_key_metrics:invested_capital,us_key_metrics,invested_capital,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28504.0,0.0,,,context_only_or_not_stock_panel,
us_key_metrics:return_on_assets,us_key_metrics,return_on_assets,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28504.0,0.0,,,context_only_or_not_stock_panel,
us_key_metrics:operating_return_on_assets,us_key_metrics,operating_return_on_assets,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28504.0,0.0,,,context_only_or_not_stock_panel,
us_key_metrics:return_on_tangible_assets,us_key_metrics,return_on_tangible_assets,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28504.0,0.0,,,context_only_or_not_stock_panel,
us_key_metrics:return_on_equity,us_key_metrics,return_on_equity,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28504.0,0.0,,,context_only_or_not_stock_panel,
us_key_metrics:return_on_invested_capital,us_key_metrics,return_on_invested_capital,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28504.0,0.0,,,context_only_or_not_stock_panel,
us_key_metrics:return_on_capital_employed,us_key_metrics,return_on_capital_employed,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28504.0,0.0,,,context_only_or_not_stock_panel,
us_key_metrics:earnings_yield,us_key_metrics,earnings_yield,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28504.0,0.0,,,context_only_or_not_stock_panel,
us_key_metrics:free_cash_flow_yield,us_key_metrics,free_cash_flow_yield,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28504.0,0.0,,,context_only_or_not_stock_panel,
us_key_metrics:capex_to_operating_cash_flow,us_key_metrics,capex_to_operating_cash_flow,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28504.0,0.0,,,context_only_or_not_stock_panel,
us_key_metrics:capex_to_depreciation,us_key_metrics,capex_to_depreciation,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28504.0,0.0,,,context_only_or_not_stock_panel,
us_key_metrics:capex_to_revenue,us_key_metrics,capex_to_revenue,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28504.0,0.0,,,context_only_or_not_stock_panel,
us_key_metrics:sales_general_and_administrative_to_revenue,us_key_metrics,sales_general_and_administrative_to_revenue,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28504.0,0.0,,,context_only_or_not_stock_panel,
us_key_metrics:research_and_developement_to_revenue,us_key_metrics,research_and_developement_to_revenue,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28504.0,0.0,,,context_only_or_not_stock_panel,
us_key_metrics:stock_based_compensation_to_revenue,us_key_metrics,stock_based_compensation_to_revenue,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28504.0,0.0,,,context_only_or_not_stock_panel,
us_key_metrics:intangibles_to_total_assets,us_key_metrics,intangibles_to_total_assets,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28504.0,0.0,,,context_only_or_not_stock_panel,
us_key_metrics:average_receivables,us_key_metrics,average_receivables,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28504.0,0.0,,,context_only_or_not_stock_panel,
us_key_metrics:average_payables,us_key_metrics,average_payables,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28504.0,0.0,,,context_only_or_not_stock_panel,
us_key_metrics:average_inventory,us_key_metrics,average_inventory,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28504.0,0.0,,,context_only_or_not_stock_panel,
us_key_metrics:days_of_sales_outstanding,us_key_metrics,days_of_sales_outstanding,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28504.0,0.0,,,context_only_or_not_stock_panel,
us_key_metrics:days_of_payables_outstanding,us_key_metrics,days_of_payables_outstanding,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28504.0,0.0,,,context_only_or_not_stock_panel,
us_key_metrics:days_of_inventory_outstanding,us_key_metrics,days_of_inventory_outstanding,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28504.0,0.0,,,context_only_or_not_stock_panel,
us_key_metrics:operating_cycle,us_key_metrics,operating_cycle,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28504.0,0.0,,,context_only_or_not_stock_panel,
us_key_metrics:cash_conversion_cycle,us_key_metrics,cash_conversion_cycle,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28504.0,0.0,,,context_only_or_not_stock_panel,
us_key_metrics:free_cash_flow_to_equity,us_key_metrics,free_cash_flow_to_equity,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28504.0,0.0,,,context_only_or_not_stock_panel,
us_key_metrics:free_cash_flow_to_firm,us_key_metrics,free_cash_flow_to_firm,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28504.0,0.0,,,context_only_or_not_stock_panel,
us_key_metrics:tangible_asset_value,us_key_metrics,tangible_asset_value,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28504.0,0.0,,,context_only_or_not_stock_panel,
us_key_metrics:net_current_asset_value,us_key_metrics,net_current_asset_value,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28504.0,0.0,,,context_only_or_not_stock_panel,
us_price:open,us_price,open,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",2629.0,8454.0,0.0,,,context_only_or_not_stock_panel,
us_price:high,us_price,high,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",2629.0,8454.0,0.0,,,context_only_or_not_stock_panel,
us_price:low,us_price,low,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",2629.0,8454.0,0.0,,,context_only_or_not_stock_panel,
us_price:close,us_price,close,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",2629.0,8454.0,0.0,,,context_only_or_not_stock_panel,
us_price:adj_close,us_price,adj_close,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",2629.0,8454.0,0.0,,,context_only_or_not_stock_panel,
us_price:adj_open,us_price,adj_open,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",2629.0,8454.0,0.0,,,context_only_or_not_stock_panel,
us_price:adj_high,us_price,adj_high,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",2629.0,8454.0,0.0,,,context_only_or_not_stock_panel,
us_price:adj_low,us_price,adj_low,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",2629.0,8454.0,0.0,,,context_only_or_not_stock_panel,
us_price:adj_pct_change,us_price,adj_pct_change,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",2629.0,8454.0,0.0,,,context_only_or_not_stock_panel,
us_price:volume,us_price,volume,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",2629.0,8454.0,0.0,,,context_only_or_not_stock_panel,
us_price_target_summary:last_month_count,us_price_target_summary,last_month_count,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",113.0,5105.0,0.0,,,context_only_or_not_stock_panel,
us_price_target_summary:last_month_avg_price_target,us_price_target_summary,last_month_avg_price_target,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",113.0,5105.0,0.0,,,context_only_or_not_stock_panel,
us_price_target_summary:last_quarter_count,us_price_target_summary,last_quarter_count,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",113.0,5105.0,0.0,,,context_only_or_not_stock_panel,
us_price_target_summary:last_quarter_avg_price_target,us_price_target_summary,last_quarter_avg_price_target,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",113.0,5105.0,0.0,,,context_only_or_not_stock_panel,
us_price_target_summary:last_year_count,us_price_target_summary,last_year_count,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",113.0,5105.0,0.0,,,context_only_or_not_stock_panel,
us_price_target_summary:last_year_avg_price_target,us_price_target_summary,last_year_avg_price_target,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",113.0,5105.0,0.0,,,context_only_or_not_stock_panel,
us_price_target_summary:all_time_count,us_price_target_summary,all_time_count,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",113.0,5105.0,0.0,,,context_only_or_not_stock_panel,
us_price_target_summary:all_time_avg_price_target,us_price_target_summary,all_time_avg_price_target,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",113.0,5105.0,0.0,,,context_only_or_not_stock_panel,
us_price_target_summary:publishers,us_price_target_summary,publishers,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",113.0,5105.0,0.0,,,context_only_or_not_stock_panel,
us_ratios:gross_profit_margin,us_ratios,gross_profit_margin,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28507.0,0.0,,,context_only_or_not_stock_panel,
us_ratios:ebit_margin,us_ratios,ebit_margin,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28507.0,0.0,,,context_only_or_not_stock_panel,
us_ratios:ebitda_margin,us_ratios,ebitda_margin,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28507.0,0.0,,,context_only_or_not_stock_panel,
us_ratios:operating_profit_margin,us_ratios,operating_profit_margin,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28507.0,0.0,,,context_only_or_not_stock_panel,
us_ratios:pretax_profit_margin,us_ratios,pretax_profit_margin,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28507.0,0.0,,,context_only_or_not_stock_panel,
us_ratios:continuous_operations_profit_margin,us_ratios,continuous_operations_profit_margin,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28507.0,0.0,,,context_only_or_not_stock_panel,
us_ratios:net_profit_margin,us_ratios,net_profit_margin,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28507.0,0.0,,,context_only_or_not_stock_panel,
us_ratios:bottom_line_profit_margin,us_ratios,bottom_line_profit_margin,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28507.0,0.0,,,context_only_or_not_stock_panel,
us_ratios:receivables_turnover,us_ratios,receivables_turnover,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28507.0,0.0,,,context_only_or_not_stock_panel,
us_ratios:payables_turnover,us_ratios,payables_turnover,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28507.0,0.0,,,context_only_or_not_stock_panel,
us_ratios:inventory_turnover,us_ratios,inventory_turnover,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28507.0,0.0,,,context_only_or_not_stock_panel,
us_ratios:fixed_asset_turnover,us_ratios,fixed_asset_turnover,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28507.0,0.0,,,context_only_or_not_stock_panel,
us_ratios:asset_turnover,us_ratios,asset_turnover,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28507.0,0.0,,,context_only_or_not_stock_panel,
us_ratios:current_ratio,us_ratios,current_ratio,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28507.0,0.0,,,context_only_or_not_stock_panel,
us_ratios:quick_ratio,us_ratios,quick_ratio,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28507.0,0.0,,,context_only_or_not_stock_panel,
us_ratios:solvency_ratio,us_ratios,solvency_ratio,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28507.0,0.0,,,context_only_or_not_stock_panel,
us_ratios:cash_ratio,us_ratios,cash_ratio,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28507.0,0.0,,,context_only_or_not_stock_panel,
us_ratios:price_to_earnings_ratio,us_ratios,price_to_earnings_ratio,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28507.0,0.0,,,context_only_or_not_stock_panel,
us_ratios:price_to_earnings_growth_ratio,us_ratios,price_to_earnings_growth_ratio,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28507.0,0.0,,,context_only_or_not_stock_panel,
us_ratios:forward_price_to_earnings_growth_ratio,us_ratios,forward_price_to_earnings_growth_ratio,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28507.0,0.0,,,context_only_or_not_stock_panel,
us_ratios:price_to_book_ratio,us_ratios,price_to_book_ratio,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28507.0,0.0,,,context_only_or_not_stock_panel,
us_ratios:price_to_sales_ratio,us_ratios,price_to_sales_ratio,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28507.0,0.0,,,context_only_or_not_stock_panel,
us_ratios:price_to_free_cash_flow_ratio,us_ratios,price_to_free_cash_flow_ratio,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28507.0,0.0,,,context_only_or_not_stock_panel,
us_ratios:price_to_operating_cash_flow_ratio,us_ratios,price_to_operating_cash_flow_ratio,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28507.0,0.0,,,context_only_or_not_stock_panel,
us_ratios:debt_to_assets_ratio,us_ratios,debt_to_assets_ratio,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28507.0,0.0,,,context_only_or_not_stock_panel,
us_ratios:debt_to_equity_ratio,us_ratios,debt_to_equity_ratio,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28507.0,0.0,,,context_only_or_not_stock_panel,
us_ratios:debt_to_capital_ratio,us_ratios,debt_to_capital_ratio,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28507.0,0.0,,,context_only_or_not_stock_panel,
us_ratios:long_term_debt_to_capital_ratio,us_ratios,long_term_debt_to_capital_ratio,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28507.0,0.0,,,context_only_or_not_stock_panel,
us_ratios:financial_leverage_ratio,us_ratios,financial_leverage_ratio,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28507.0,0.0,,,context_only_or_not_stock_panel,
us_ratios:working_capital_turnover_ratio,us_ratios,working_capital_turnover_ratio,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28507.0,0.0,,,context_only_or_not_stock_panel,
us_ratios:operating_cash_flow_ratio,us_ratios,operating_cash_flow_ratio,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28507.0,0.0,,,context_only_or_not_stock_panel,
us_ratios:operating_cash_flow_sales_ratio,us_ratios,operating_cash_flow_sales_ratio,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28507.0,0.0,,,context_only_or_not_stock_panel,
us_ratios:free_cash_flow_operating_cash_flow_ratio,us_ratios,free_cash_flow_operating_cash_flow_ratio,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28507.0,0.0,,,context_only_or_not_stock_panel,
us_ratios:debt_service_coverage_ratio,us_ratios,debt_service_coverage_ratio,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28507.0,0.0,,,context_only_or_not_stock_panel,
us_ratios:interest_coverage_ratio,us_ratios,interest_coverage_ratio,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28507.0,0.0,,,context_only_or_not_stock_panel,
us_ratios:short_term_operating_cash_flow_coverage_ratio,us_ratios,short_term_operating_cash_flow_coverage_ratio,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28507.0,0.0,,,context_only_or_not_stock_panel,
us_ratios:operating_cash_flow_coverage_ratio,us_ratios,operating_cash_flow_coverage_ratio,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28507.0,0.0,,,context_only_or_not_stock_panel,
us_ratios:capital_expenditure_coverage_ratio,us_ratios,capital_expenditure_coverage_ratio,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28507.0,0.0,,,context_only_or_not_stock_panel,
us_ratios:dividend_paid_and_capex_coverage_ratio,us_ratios,dividend_paid_and_capex_coverage_ratio,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28507.0,0.0,,,context_only_or_not_stock_panel,
us_ratios:dividend_payout_ratio,us_ratios,dividend_payout_ratio,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28507.0,0.0,,,context_only_or_not_stock_panel,
us_ratios:dividend_yield,us_ratios,dividend_yield,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28507.0,0.0,,,context_only_or_not_stock_panel,
us_ratios:dividend_yield_percentage,us_ratios,dividend_yield_percentage,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28507.0,0.0,,,context_only_or_not_stock_panel,
us_ratios:revenue_per_share,us_ratios,revenue_per_share,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28507.0,0.0,,,context_only_or_not_stock_panel,
us_ratios:net_income_per_share,us_ratios,net_income_per_share,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28507.0,0.0,,,context_only_or_not_stock_panel,
us_ratios:interest_debt_per_share,us_ratios,interest_debt_per_share,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",81.0,28507.0,0.0,,,context_only_or_not_stock_panel,
