id,kind,api_key,namespace,field,group,dataset_lane,market,adoption_priority,stockvision_use,raw_rows,raw_cols,overlap_cols,coverage,avg_rank_std,status,direction_mode,direction,elapsed_s,cagr,benchmark_alpha,benchmark_beta,total_return,max_drawdown,monthly_sharpe,monthly_sortino,calmar,win_ratio,avg_n_stock,max_n_stock,trade_count,match_days,avg_daily_matches,max_daily_matches,latest_matches,selection_note
finlab701_financial_statement_一年內到期長期負債_high,finlab701_single,financial_statement:一年內到期長期負債,financial_statement,一年內到期長期負債,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.7436827042388824,0.286584612980248,ok,high,1,0.083,0.13581038884147412,0.20702784066073943,1.5940429721071574,0.5280081135521082,-0.24230077376751857,0.6731214031752307,1.3624421926448402,0.5604801913256047,0.5,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_margin_transactions_融券買進_high,finlab701_single,margin_transactions:融券買進,margin_transactions,融券買進,chips / institutional flow,chip_diversity,tw,P0,"foreign/trust/dealer flow, margin heat, lending pressure, theme rotation",4282,2441,1150,0.9086578873634071,0.24612853009111424,ok,high,1,0.077,0.23212346782441462,0.421331132465801,4.234989323344781,1.0035882143788517,-0.4360824007840257,0.6567759419232999,1.9682022176534004,0.532280469476407,0.4512820512820513,10.0,10.0,406,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_fundamental_features_現金流量比率_high,finlab701_single,fundamental_features:現金流量比率,fundamental_features,現金流量比率,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9065324420606012,0.28880738073145196,ok,high,1,0.07,0.09866947924898728,0.13710225094293146,0.8602314187371417,0.36790425914572733,-0.12867376019093213,0.6334011423962722,1.3300856850140215,0.7667593727645841,0.4690721649484536,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_fundamental_features_利息支出率_high,finlab701_single,fundamental_features:利息支出率,fundamental_features,利息支出率,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9246887883760957,0.28878937513890063,ok,high,1,0.077,0.11587637582330657,0.18449300148270492,1.5358293102040432,0.4405380326964021,-0.25497055992159967,0.6182241124671367,1.272047035009186,0.454451805498175,0.46153846153846156,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_financial_statement_應付短期票券減少_high,finlab701_single,financial_statement:應付短期票券減少,financial_statement,應付短期票券減少,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.38367489893127327,0.25536683494450707,ok,high,1,0.077,0.09334119230310467,0.11091784880212213,0.39341404458704793,0.3459426072145597,-0.17313935956979642,0.6142842167745134,1.2036832882828243,0.5390790502201013,0.46923076923076923,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_fundamental_features_存貨週轉率_low,finlab701_single,fundamental_features:存貨週轉率,fundamental_features,存貨週轉率,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.8820507945402873,0.28881105163333654,ok,low,-1,0.076,0.15853166566380827,0.2036542552356538,1.0099679917334403,0.6321644217517579,-0.3227965047944197,0.610895222500045,1.6604699481383831,0.49110430957631923,0.4846153846153846,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_financial_statement_應付公司債_非流動_high,finlab701_single,financial_statement:應付公司債_非流動,financial_statement,應付公司債_非流動,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.40965856782612176,0.25186201892081306,ok,high,1,0.083,0.0989234039100928,0.1495422498465456,1.1329893665101642,0.36895707827405566,-0.18659259671232398,0.5890487202350932,1.1948736333787657,0.5301287637631223,0.5025641025641026,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_financial_statement_採權益法之關聯企業及合資損益之份額_low,finlab701_single,financial_statement:採權益法之關聯企業及合資損益之份額,financial_statement,採權益法之關聯企業及合資損益之份額,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9272965616619301,0.27039111268490057,ok,low,-1,0.079,0.11852538930281531,0.18647934503174154,1.5209969296777521,0.4519546243112784,-0.29701151156944783,0.577495237145158,1.2219531525519496,0.39904648211010935,0.47435897435897434,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_financial_statement_採用權益法認列之關聯企業及合資損失_利益_之份額_high,finlab701_single,financial_statement:採用權益法認列之關聯企業及合資損失_利益_之份額,financial_statement,採用權益法認列之關聯企業及合資損失_利益_之份額,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.6345024616739383,0.28721070499415374,ok,high,1,0.076,0.11056113427546843,0.1733614510936196,1.4056442783733052,0.417820340832054,-0.3021396049206875,0.5464701343517996,1.1059925942295954,0.3659152038424478,0.47692307692307695,10.0,10.0,401,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_financial_statement_透過損益按公允價值衡量之金融資產_非流動_low,finlab701_single,financial_statement:透過損益按公允價值衡量之金融資產_非流動,financial_statement,透過損益按公允價值衡量之金融資產_非流動,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.6401332906376336,0.2856692654266668,ok,low,-1,0.079,0.08506212342296182,0.1297819195644502,1.000952363955834,0.31230990932009983,-0.2624413214007739,0.4981949678217321,0.801295742679307,0.3241062874782348,0.506631299734748,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_financial_statement_負債準備_非流動_high,finlab701_single,financial_statement:負債準備_非流動,financial_statement,負債準備_非流動,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.27169575311211625,0.28587650718548074,ok,high,1,0.083,0.0823294991714354,0.17204344144725106,2.008045437341889,0.3013392973157405,-0.2031292307883623,0.4809902081036257,0.9117295286750706,0.40528606341533896,0.441025641025641,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_financial_statement_應付短期票券增加_low,finlab701_single,financial_statement:應付短期票券增加,financial_statement,應付短期票券增加,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.39726914301725175,0.27135138821874044,ok,low,-1,0.076,0.083548728856923,0.12993479952616444,1.0382481830663837,0.3062261539525464,-0.2471456154188978,0.45290184290142615,1.0392286657163865,0.33804098974372226,0.48205128205128206,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_margin_transactions_融券使用率_high,finlab701_single,margin_transactions:融券使用率,margin_transactions,融券使用率,chips / institutional flow,chip_diversity,tw,P0,"foreign/trust/dealer flow, margin heat, lending pressure, theme rotation",4282,2441,1150,0.9086578873634071,0.2711980627919191,ok,high,1,0.076,0.10333269357644959,0.2289279301701402,2.81116775604924,0.38732934125764595,-0.4286242099370223,0.4263076607215799,0.8598029276764431,0.2410743034057685,0.40616966580976865,10.0,10.0,407,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_fundamental_features_稅前淨利率_low,finlab701_single,fundamental_features:稅前淨利率,fundamental_features,稅前淨利率,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9354160829363968,0.28880329525102577,ok,low,-1,0.09,0.09773914232875724,0.1880522536073076,2.021456491985309,0.36405174797716855,-0.2691509805046859,0.42199796111708965,0.8534880149600671,0.36312522768156463,0.4319371727748691,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_fundamental_features_稅後淨利率_low,finlab701_single,fundamental_features:稅後淨利率,fundamental_features,稅後淨利率,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9345855181523436,0.28880340917599717,ok,low,-1,0.083,0.09059473162598874,0.18205892886630232,2.0472209702243847,0.3347194099675057,-0.2691509805046859,0.39506362199711875,0.7974785174819309,0.33658196465223367,0.42670157068062825,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_financial_statement_透過其他綜合損益按公允價值衡量之金融資產_流動_high,finlab701_single,financial_statement:透過其他綜合損益按公允價值衡量之金融資產_流動,financial_statement,透過其他綜合損益按公允價值衡量之金融資產_流動,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.44058059480446704,0.2567444968706127,ok,high,1,0.078,0.07212050368866318,0.12759413702966577,1.2416528969455995,0.2609207802262785,-0.28483687381455036,0.37291043623157183,0.7493701308992106,0.2531904342949442,0.47435897435897434,10.0,10.0,401,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_fundamental_features_研究發展費用率_low,finlab701_single,fundamental_features:研究發展費用率,fundamental_features,研究發展費用率,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9329243885842373,0.286852143435241,ok,low,-1,0.076,0.05844936019767122,0.11673999080486773,1.304705064355599,0.20818183341986463,-0.10955805585093292,0.3708247226804997,0.807117945358127,0.533452562827175,0.4587628865979381,10.0,10.0,401,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_fundamental_features_營業毛利率_high,finlab701_single,fundamental_features:營業毛利率,fundamental_features,營業毛利率,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9354160829363968,0.2888032932273381,ok,high,1,0.085,0.05873242864225903,0.11372701558926954,1.2309305175547414,0.20925788300892978,-0.17743522101297438,0.34263151949248605,0.662516074387688,0.33098906979278214,0.5026315789473684,10.0,10.0,401,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_financial_statement_採權益法之長期股權投資_low,finlab701_single,financial_statement:採權益法之長期股權投資,financial_statement,採權益法之長期股權投資,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.6534313333066485,0.28671009181377455,ok,low,-1,0.078,0.05868640254959834,0.07913571685230794,0.45771204832446716,0.2090828748962381,-0.24266116324834386,0.33848466691638385,0.9963119202488492,0.24183508977348114,0.4461538461538462,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_fundamental_features_業外收支營收率_high,finlab701_single,fundamental_features:業外收支營收率,fundamental_features,業外收支營收率,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9063463154945363,0.28880740692406565,ok,high,1,0.077,0.06424406768309976,0.13363145323652698,1.5530810422005266,0.23034358082655393,-0.29428541893166826,0.315623211239985,0.6149666573186363,0.21829788556109475,0.43342036553524804,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_financial_statement_預期信用減損_損失_利益_營業費用_high,finlab701_single,financial_statement:預期信用減損_損失_利益_營業費用,financial_statement,預期信用減損_損失_利益_營業費用,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.921482608173558,0.2823483521740586,ok,high,1,0.076,0.04597407322609404,0.0656690953937556,0.44082891018803466,0.16142070574881107,-0.25527977740786156,0.24570484429406222,0.4679223953701766,0.1800858369375439,0.45758354755784064,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_fundamental_features_應收帳款週轉率_low,finlab701_single,fundamental_features:應收帳款週轉率,fundamental_features,應收帳款週轉率,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.8831505423688107,0.2888109744154196,ok,low,-1,0.077,0.042572853941699185,0.09020958524299214,1.066241417029212,0.14889502870490645,-0.25927667719282554,0.21936769609895032,0.39790360485960036,0.164192215360293,0.45103092783505155,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_fundamental_features_固定資產週轉次數_high,finlab701_single,fundamental_features:固定資產週轉次數,fundamental_features,固定資產週轉次數,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9354250890605612,0.2888032947452751,ok,high,1,0.08,0.040239574253724264,0.12338117524483559,1.86093831447318,0.14035711447375343,-0.27951519935650826,0.20281530238895623,0.3515611066747639,0.1439568752526045,0.43455497382198954,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_fundamental_features_稅前息前折舊前淨利率_low,finlab701_single,fundamental_features:稅前息前折舊前淨利率,fundamental_features,稅前息前折舊前淨利率,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9354160829363968,0.28880329525102577,ok,low,-1,0.076,0.03683838078044599,0.12274927297894968,1.9229226887255004,0.12799115804756722,-0.314030893925602,0.18457826972148064,0.3461175069865197,0.11730440682407814,0.41732283464566927,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_fundamental_features_流動比率_low,finlab701_single,fundamental_features:流動比率,fundamental_features,流動比率,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9065324420606012,0.288807380731452,ok,low,-1,0.083,0.03500766483698636,0.05642244252810409,0.479321781469989,0.12137408887725099,-0.16664246914344227,0.17451132783341305,0.29635051505308135,0.2100638833430924,0.41578947368421054,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_financial_statements_upload_detail_upload_date_low,finlab701_single,financial_statements_upload_detail:upload_date,financial_statements_upload_detail,upload_date,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",186,2799,1150,0.9551495016611296,0.28660952163186404,ok,low,-1,0.083,0.028818787815422464,0.1207525408020917,2.057730922748245,0.09920564170432944,-0.24919121958937218,0.1338647744555759,0.2191418307570904,0.1156446499856998,0.46272493573264784,10.0,10.0,407,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_financial_statement_待出售非流動資產_low,finlab701_single,financial_statement:待出售非流動資產,financial_statement,待出售非流動資產,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.41629207861345713,0.19937900210383097,ok,low,-1,0.079,0.020327692031342437,0.056751781783572645,0.8152715774258641,0.06929208909604001,-0.14600032497487725,0.05388098365508944,0.10522417203893582,0.13922092177275852,0.43410852713178294,10.0,10.0,401,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_financial_statement_停業單位損益_low,finlab701_single,financial_statement:停業單位損益,financial_statement,停業單位損益,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9231437377416644,0.05447679576963003,ok,low,-1,0.077,0.004431218777207979,0.06345876611540707,1.3211992930323553,0.014828813506639005,-0.2484977727167066,-0.04782701426474155,-0.10473005137314514,0.017831308569408295,0.4512820512820513,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_financial_statement_投資性不動產淨額_high,finlab701_single,financial_statement:投資性不動產淨額,financial_statement,投資性不動產淨額,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.5483008445743105,0.2882420632475234,ok,high,1,0.078,-0.002619843404373823,0.056871310935591536,1.3315760962471108,-0.008695471229434037,-0.2918359519004654,-0.06480575334679169,-0.1203421121936473,-0.008976802272958459,0.4256410256410256,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_financial_statement_綜合損益歸屬共同控制下前手權益_high,finlab701_single,financial_statement:綜合損益歸屬共同控制下前手權益,financial_statement,綜合損益歸屬共同控制下前手權益,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.921482608173558,0.007095423806561775,ok,high,1,0.076,-0.009490428996952516,0.020309064308714094,0.6669948399277389,-0.031248037435793075,-0.17207715538441104,-0.26562025039360754,-0.5305103569993922,-0.055148967834075954,0.43041237113402064,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_financial_statement_歸屬共同控制下前手權益淨利_損_high,finlab701_single,financial_statement:歸屬共同控制下前手權益淨利_損,financial_statement,歸屬共同控制下前手權益淨利_損,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9223131729576112,0.01795423999385574,ok,high,1,0.077,-0.012166358112761344,0.01635344330799267,0.6383518064647574,-0.03993373988909066,-0.18336421591270158,-0.28289977866671295,-0.5731071819830124,-0.06634715819891138,0.42783505154639173,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
